id,org_id,org_name,name,aka,website,social_media,clli,notes,net_count,ix_count,carrier_count,sales_email,sales_phone,region_continent,created,updated,status,address1,address2,city,country,state,zipcode,latitude,longitude
1786,7715,Lepida S.c.p.A.,FEIX,,http://www.lepida.it,"[{'service': 'website', 'identifier': 'http://www.lepida.it'}]",,,10,0,0,,,Europe,2014-04-07T00:00:00Z,2025-09-26T22:44:56Z,ok,"via Saragat, 1",,Ferrara,IT,IT,44122,44.83275,11.597264
1788,7715,Lepida S.c.p.A.,BOIX,,http://www.lepida.it,"[{'service': 'website', 'identifier': 'http://www.lepida.it'}]",,,17,2,0,,,Europe,2014-04-08T00:00:00Z,2025-09-26T22:44:56Z,ok,"Viale Aldo Moro, 52",,Bologna,IT,IT,40127,44.508512,11.363497
1792,8592,Digital Realty,Digital Realty London LHR13,Interxion London (Chessington),https://www.digitalrealty.com/data-centers/london/fountain-ct-cox-ln-chessington,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/london/fountain-ct-cox-ln-chessington'}]",,,11,1,1,sales@digitalrealty.com,+442079549100,Europe,2014-04-16T00:00:00Z,2025-09-26T22:44:56Z,ok,Fountain Court,Cox Lane,Chessington,GB,,KT9 1SJ,51.512487,-0.112216
1793,40091,Galaxy Data Centers,Redhill Datacenter,Galaxy Data Centers,https://galaxydatacenters.com/,"[{'service': 'website', 'identifier': 'https://galaxydatacenters.com/'}]",,fka: Digital Realty London LGW10,5,0,0,sales@galaxydatacenters.com,,Europe,2014-04-16T00:00:00Z,2025-09-26T22:44:56Z,ok,3 Foxboro Business Park,St. Anne’s Boulevard,Redhill,GB,Surrey,RH1 1AX,,
1796,9156,TENNET TELECOM,Tennet Datacenter,,http://www.tennet.ro,"[{'service': 'website', 'identifier': 'http://www.tennet.ro'}]",BUCHRO,,1,0,0,,,Europe,2014-04-25T00:00:00Z,2025-09-26T22:44:57Z,ok,Str. Dej nr. 71,Sector 1,Bucharest,RO,,020335,44.468324,26.044811
1800,9173,Alexander Galchenko,LTD Irida Telecom,,http://timernet.ru,"[{'service': 'website', 'identifier': 'http://timernet.ru'}]",,,1,0,0,,,Europe,2014-04-25T00:00:00Z,2025-09-26T22:44:57Z,ok,Sokolova 85/3,,Rostov-on-Don,RU,,,47.235244,39.715174
1801,9195,NETHINKS GmbH,NETHINKS Housing ITZ Fulda,,http://nethinks.com,"[{'service': 'website', 'identifier': 'http://nethinks.com'}]",,,1,0,0,,,Europe,2014-05-02T00:00:00Z,2025-09-26T22:44:57Z,ok,Am alten Schlachthof 4,,Fulda,DE,,36037,50.551258,9.670212
1802,7980,Pulsant,Pulsant Edinburgh SC-3 (Newbridge),,http://www.pulsant.com/,"[{'service': 'website', 'identifier': 'http://www.pulsant.com/'}]",,,2,0,0,,,Europe,2014-05-02T00:00:00Z,2025-09-26T22:44:57Z,ok,7 Claylands Road,Newbridge,Edinburgh,GB,,EH28 8LF,55.929394,-3.41002
1803,9219,ColocationIX GmbH,ColocationIX DC0,,http://www.colocationix.net,"[{'service': 'website', 'identifier': 'http://www.colocationix.net'}]",,,3,0,0,,,Europe,2014-05-02T00:00:00Z,2025-09-26T22:44:57Z,ok,Wachtstrasse 17-24,,Bremen,DE,,28195,53.074781,8.80715
1804,9196,Ewe,Ewe Tel Bremen,,http://www.ewetel.de,"[{'service': 'website', 'identifier': 'http://www.ewetel.de'}]",,,3,0,0,,,Europe,2014-05-02T00:00:00Z,2025-09-26T22:44:57Z,ok,,,Bremen,DE,,28195,,
1805,365,"Cogent Communications, Inc.",Cogent Bremen,,http://www.cogentco.com,"[{'service': 'website', 'identifier': 'http://www.cogentco.com'}]",,,2,1,0,,,Europe,2014-05-02T00:00:00Z,2025-09-26T22:44:57Z,ok,,,Bremen,DE,,28199,,
1807,9223,Brno University of Technology,DC Kounicova,,http://www.vutbr.cz,"[{'service': 'website', 'identifier': 'http://www.vutbr.cz'}]",,,1,1,0,,,Europe,2014-05-05T00:00:00Z,2025-09-26T22:44:58Z,ok,Kounicova 67a,,Brno,CZ,,60200,49.210343,16.593014
1808,9223,Brno University of Technology,DC Antoninska,,http://www.vutbr.cz,"[{'service': 'website', 'identifier': 'http://www.vutbr.cz'}]",,,1,1,0,,,Europe,2014-05-05T00:00:00Z,2025-09-26T22:44:58Z,ok,Antoninska 1,,Brno,CZ,,60190,49.20172,16.603317
1809,603,Vaultica Data Centers - NORDICS,OSL02 - Vaultica Data Centers,SI OSL 02 AS,https://www.vaultica.com/norway/#OSL02,"[{'service': 'website', 'identifier': 'https://www.vaultica.com/norway/#OSL02'}]",,,11,0,1,sales@vaultica.com,,Europe,2014-05-05T00:00:00Z,2026-02-17T00:43:59Z,ok,Rosenholmveien 25,,"Trollåsen, Oslo",NO,,1414,59.822062,10.787198
1817,9254,BT Empire Exchange / Stadium House,BT Empire Exchange / Stadium House,,,[],,,4,1,0,,,Europe,2014-05-12T00:00:00Z,2025-09-26T22:44:59Z,ok,5  Park Street,,Cardiff,GB,,CF10 1NT,51.478187,-3.180582
1826,9280,KoloDC,KoloDC NL2,Serverius,https://kolodc.com,"[{'service': 'website', 'identifier': 'https://kolodc.com'}]",,,53,2,2,,,Europe,2014-05-20T00:00:00Z,2025-09-26T22:44:59Z,ok,Ketelskamp 10,,Meppel,NL,,7942KG,52.717249,6.19872
1827,9283,Legend Telecom Ltd,Legend Bradford,,http://www.legendcom.co.uk,"[{'service': 'website', 'identifier': 'http://www.legendcom.co.uk'}]",,NOW UNDER CONTROL OF LEGEND COMMUNICATIONS LTD,4,2,0,,,Europe,2014-05-26T00:00:00Z,2025-09-26T22:45:00Z,ok,167-169 Sunbridge Road,,Bradford,GB,,BD1 2HB,53.79512,-1.762407
1830,9313,DNB NÃ¦ringseiendom AS,Ullevål Stadion,,http://www.ullevaal-stadion.no/,"[{'service': 'website', 'identifier': 'http://www.ullevaal-stadion.no/'}]",,,1,0,0,,,Europe,2014-05-26T00:00:00Z,2025-09-26T22:45:00Z,ok,Sognsveien 75,,Oslo,NO,,0855,59.949648,10.735267
1833,4124,MERIT GROUP a.s.,Datacentrum Moravia,,http://www.datacentrummoravia.cz/,"[{'service': 'website', 'identifier': 'http://www.datacentrummoravia.cz/'}]",,,1,0,0,,,Europe,2014-05-30T00:00:00Z,2025-09-26T22:45:00Z,ok,Brezinova 7,,Olomouc,CZ,Czech Republic,77200,49.592354,17.273803
1843,17600,nLighten HQ BV,nLighten Milton Keynes LTN1,,https://www.nlighten.com/en/united-kingdom-data-centers/milton-keynes,"[{'service': 'website', 'identifier': 'https://www.nlighten.com/en/united-kingdom-data-centers/milton-keynes'}]",,,4,0,1,UK@nLighten.eu,,Europe,2014-06-04T00:00:00Z,2025-09-26T22:45:02Z,ok,1 Brick Close,Kiln Farm,Milton Keynes,GB,Buckinghamshire,MK11 3JB,52.041813,-0.821027
1844,9363,Orange / Val de Rueil,Orange / Val de Rueil,,http://www.orange.fr,"[{'service': 'website', 'identifier': 'http://www.orange.fr'}]",,,4,0,1,,,Europe,2014-06-04T00:00:00Z,2025-09-26T22:45:02Z,ok,,,Val de Reuil,FR,,27100,,
1846,9370,"FreeTel, s.r.o.",Shiran Datacenter,,http://www.freetel.cz,"[{'service': 'website', 'identifier': 'http://www.freetel.cz'}]",,,5,0,0,,,Europe,2014-06-06T00:00:00Z,2025-09-26T22:45:02Z,ok,Luzna 716/2,,Prague 6,CZ,,16000,50.101665,14.343662
1848,1741,ASK4 Ltd,ASK4 DC1 - Sheffield,,https://ask4datacentre.com/,"[{'service': 'website', 'identifier': 'https://ask4datacentre.com/'}]",,,5,0,0,,,Europe,2014-06-16T00:00:00Z,2025-09-26T22:45:02Z,ok,Sheffield,,Sheffield,GB,,S9,53.398917,-1.429056
1850,15066,Elisa Oyj,Elisa Helsinki Lauttasaari,,http://carrierservices.elisa.com/,"[{'service': 'website', 'identifier': 'http://carrierservices.elisa.com/'}]",,,5,0,3,,,Europe,2014-06-16T00:00:00Z,2025-09-26T22:45:03Z,ok,Kiviaidankatu 2H,,Helsinki,FI,,00210,60.153761,24.882413
1853,9556,Center data exchange,COD BM-18,,http://spbix.com,"[{'service': 'website', 'identifier': 'http://spbix.com'}]",,,10,0,1,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:03Z,ok,Bolshaya Morskaya 18,,St.Petersburg,RU,,,59.934882,30.31608
1854,9557,Uralskiy center obrabotki dannikh,"EKB, Uralcod",,,[],,,16,5,0,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:03Z,ok,Sheinkmana 10,,Ekaterinburg,RU,,,56.839364,60.583537
1855,31079,Erlang company Ltd.,Erlang.Ekb.MS145,Erlang.MS145,http://erlang.ru,"[{'service': 'website', 'identifier': 'http://erlang.ru'}]",,,17,5,0,abonotdel@erlang.ru,+73432637888,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:04Z,ok,Ulitsa Mamina-Sibiryaka 145,Oktyabr'skiy Rayon,Ekaterinburg,RU,Sverdlovsk Oblast,620075,56.836636,60.619669
1856,6904,Maxnet,Maxnet,,http://maxnet.ua,"[{'service': 'website', 'identifier': 'http://maxnet.ua'}]",,,4,1,0,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:04Z,ok,av.Moskovskiy 19/23,,Kharkov,UA,,61003,49.989444,36.237684
1857,4810,TDF,TDF Datacenter Lille Lambersart,,https://www.tdf.fr,"[{'service': 'website', 'identifier': 'https://www.tdf.fr'}]",,,4,0,1,arnaud.perthuis@tdf.fr,+33633819482,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:04Z,ok,251 Avenue du Bois,Parc du Pont Royal,Lambersart,FR,,59130,50.647547,3.042615
1858,4810,TDF,TDF Datacenter Bordeaux Bouliac,,https://www.tdf.fr,"[{'service': 'website', 'identifier': 'https://www.tdf.fr'}]",,,7,0,4,romain.mengelle@tdf.fr,+33681377334,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:04Z,ok,26 Avenue du Domaine de Vialle,,Bouliac,FR,,33270,44.819668,-0.505437
1859,10041,Telia Company,Nebula Oy Lauttasaari,,http://www.nebula.fi,"[{'service': 'website', 'identifier': 'http://www.nebula.fi'}]",,,13,1,2,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:05Z,ok,Kiviaidankatu 2H,,Helsinki,FI,,00210,60.153815,24.883142
1861,9559,Technopolis,Innopoli,,http://www.technopolis.fi,[],,,16,4,4,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:05Z,ok,Tekniikantie 12,,Espoo,FI,,02150,60.183899,24.8144
1862,9560,Adman,Adman,,http://adman.com,"[{'service': 'website', 'identifier': 'http://adman.com'}]",,,0,0,0,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:05Z,ok,Stancionnay 40,,Novosibirsk,RU,,630077,,
1863,9561,EMC Home of Data GmbH,EMC Home of Data MUC I/II - MuCon-X,MuCon-X,https://www.emc-homeofdata.de,"[{'service': 'website', 'identifier': 'https://www.emc-homeofdata.de'}]",,,29,2,4,sales@emc-homeofdata.de,+4989309058025,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:06Z,ok,Elisabeth-Selbert-Str. 7,80939 München,Munich,DE,Oberbayern,80939,48.195477,11.592698
1864,9037,Andrino Telecom,Andrino Telecom MAD1,,http://www.andrinotelecom.net/,"[{'service': 'website', 'identifier': 'http://www.andrinotelecom.net/'}]",,,3,0,0,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:06Z,ok,Calle Albasanz 71,,Madrid,ES,MA,28037,40.439323,-3.621211
1869,6935,Zayo Group,NeoCenter Paris,,http://www.neotelecoms.com,"[{'service': 'website', 'identifier': 'http://www.neotelecoms.com'}]",,,2,0,1,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:06Z,ok,19/21 rue Poissonnière,,Paris,FR,,75002,48.869629,2.347732
1870,9565,Malaga Data Center,Malaga Data Center,,http://www.malagadatacenter.com,"[{'service': 'website', 'identifier': 'http://www.malagadatacenter.com'}]",,,11,1,0,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:07Z,ok,C/ Eduardo Queipo de Llano Caballero 59,P.I Guadalhorce CP,Málaga,ES,,29004,36.694764,-4.474589
1872,9566,Data Centre Investments Ltd,Colocker,,http://www.colocker.com,"[{'service': 'website', 'identifier': 'http://www.colocker.com'}]",,,0,0,0,,,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:07Z,ok,Interchange Park,,Milton Keynes,GB,,MK16 9PY,,
1873,6870,Data Facilities,DFDC The Hague,DFDC,https://dfdc.io,"[{'service': 'website', 'identifier': 'https://dfdc.io'}]",,"Data Facilities Data Centers (DFDC) The Hague is a carrier-neutral data center designed by service providers for service providers. Strategically located just outside Amsterdam, it offers diverse fiber paths and 10/100/400G wavelength connectivity to major data centers in Rotterdam and Amsterdam. Currently undergoing a TIA 942 Rated-3 upgrade, the facility is expanding to provide several megawatts of retail colocation space with cabinet densities up to 9kW.",24,3,3,sales@dfdc.io,+31882700200,Europe,2014-07-11T00:00:00Z,2025-09-26T22:45:07Z,ok,Moezel 5,,The Hague,NL,ZH,2491 CV,52.064706,4.387171
1877,2018,Eurofiber France,Eurofiber DC - TLS00,FullSave TLS00,http://www.tls00.fr,"[{'service': 'website', 'identifier': 'http://www.tls00.fr'}]",,,21,1,7,,,Europe,2014-07-15T00:00:00Z,2025-09-26T22:45:08Z,ok,131 chemin du Sang de Serp,,Toulouse,FR,,31200,43.619897,1.421353
1879,10596,Free Pro,Free Pro - Marseille - MRS1,Jaguar Network - Marseille - MRS1,https://www.freepro.com,"[{'service': 'website', 'identifier': 'https://www.freepro.com'}]",,,26,3,7,,,Europe,2014-07-21T00:00:00Z,2025-09-26T22:45:09Z,ok,Free Pro / Jaguar Network - MRS1,"71, avenue André Roussin",Marseille,FR,,13321,43.35965,5.338429
1882,9696,Techcrea,Techcrea Valenciennes,TCS-MARLY,http://www.techcrea.fr,"[{'service': 'website', 'identifier': 'http://www.techcrea.fr'}]",TCS-MARLY59,Private datacenter of Techcréa Solutions SAS.,2,0,0,,,Europe,2014-08-02T00:00:00Z,2025-09-26T22:45:09Z,ok,70 RUE JEAN JAURÈS,59770 Marly,Marly,FR,Valenciennes,59770,50.345456,3.543358
1912,10024,CSI Piemonte,CSI Piemonte,CSI,http://www.csipiemonte.it/,"[{'service': 'website', 'identifier': 'http://www.csipiemonte.it/'}]",,,5,1,0,,,Europe,2014-09-29T00:00:00Z,2025-09-26T22:45:13Z,ok,216 Corso Unione Sovietica,,Turin,IT,Piedmont,10134,45.038263,7.65169
1931,7602,Cloudata,Cloudata,,http://www.cloudata.fr,"[{'service': 'website', 'identifier': 'http://www.cloudata.fr'}]",,,0,0,0,,,Europe,2014-10-06T00:00:00Z,2025-12-26T13:29:52Z,ok,1 Chemin du chene rond,,Bievres,FR,Essonne,91570,48.769749,2.227899
1934,28858,Arelion,Arelion London HEX,,https://www.arelion.com/,"[{'service': 'website', 'identifier': 'https://www.arelion.com/'}]",LONDEN,,6,1,1,,,Europe,2014-09-29T00:00:00Z,2025-09-26T22:45:18Z,ok,1 Harbour Exchange Square,,London,GB,,E14 9GE,51.499234,-0.014255
1935,2,"Equinix, Inc.",Equinix SO1 - Sofia,,https://www.equinix.com/locations/bulgaria-colocation/sofia-data-centers/so1/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/bulgaria-colocation/sofia-data-centers/so1/'}]",,"This facility has diverse, sub-10km [Fiber Connect] (https://www.equinix.com/resources/data-sheets/fiber-connect/) available to the following IBX's:

[Sofia SO2] (https://www.peeringdb.com/fac/7097)",54,5,7,,,Europe,2014-09-29T00:00:00Z,2025-09-26T22:45:18Z,ok,"ul. ""5030-ta"" 10",Duzhba-1,Sofia,BG,,1592,42.668521,23.395329
1936,646,Universitá degli Studi di Padova,VSIX,,https://www.vsix.it,"[{'service': 'website', 'identifier': 'https://www.vsix.it'}]",,,52,3,2,,,Europe,2014-09-29T00:00:00Z,2025-09-26T22:45:18Z,ok,"Galleria Spagna, 28",,Padova,IT,PD,35127,45.38861,11.92851
1949,8592,Digital Realty,"Digital Realty Athens Campus (ATH1, ATH2, ATH3)",Lamda Hellix,https://www.digitalrealty.com/data-centers/emea/athens,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/emea/athens'}]",,"Digital Realty Athens Campus (ATH1, ATH2, ATH3)",43,4,5,sales@digitalrealty.com,+18773783282,Europe,2014-10-25T00:00:00Z,2025-09-26T22:45:20Z,ok,Ifestou 76,,Koropi,GR,,190 00,37.871339,23.870251
1958,10232,IBM Corporation,IBM Gigaplex,,http://www-05.ibm.com/ch/presentations/pdf/IBM_Data_Center_Geneva_Overview.pdf,"[{'service': 'website', 'identifier': 'http://www-05.ibm.com/ch/presentations/pdf/IBM_Data_Center_Geneva_Overview.pdf'}]",,,3,0,0,,,Europe,2014-10-25T00:00:00Z,2025-09-26T22:45:21Z,ok,Route des Moulières 12,,Meyrin,CH,GE,1217,46.220433,6.066321
1959,1435,Bytemark Limited,Bytemark YO26 DC1,,https://www.bytemark.co.uk,"[{'service': 'website', 'identifier': 'https://www.bytemark.co.uk'}]",,,3,0,0,,,Europe,2014-10-25T00:00:00Z,2025-09-26T22:45:21Z,ok,2 Opus Avenue,,York,GB,,YO26 6BL,53.979611,-1.130668
1962,10190,Fujitsu Norway AS,Fujitsu Oslo,,http://www.fujitsu.no,"[{'service': 'website', 'identifier': 'http://www.fujitsu.no'}]",,,2,0,0,,,Europe,2014-10-22T00:00:00Z,2025-09-26T22:45:22Z,ok,Østensjøveien 32,,Oslo,NO,,0667,59.91144,10.811382
1963,8592,Digital Realty,Digital Realty London LGW14,Interxion London (Woking),https://www.digitalrealty.com/data-centers/london/unit-21-goldsworth-park-trading-estate-woking,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/london/unit-21-goldsworth-park-trading-estate-woking'}]",,fka: Sentrum,13,0,0,sales@digitalrealty.com,+442079549100,Europe,2014-10-22T00:00:00Z,2025-09-26T22:45:22Z,ok,"Unit 21, Goldsworth Park Trading Estate",Kestrel Way,Woking,GB,Surrey,GU21 3BA,51.323497,-0.587003
1974,3172,Retelit S.p.A.,Retelit Avalon 1,Retelit Digital Service,https://avaloncampus.it/en/avalon1/,"[{'service': 'website', 'identifier': 'https://avaloncampus.it/en/avalon1/'}]",,"Located in Milan Caldera, in the area with the highest density of IP networks in Italy, crossroads of the Italian Internet traffic, Avalon 1 is the heart of the Avalon Campus.

Avalon 1 hosts more than 165 Operators, Cloud Providers, OTTs and streaming platforms, and Customers can easily interconnect with any of them. All the Data Centers of the Avalon Campus are connected via a large number of fiber cables so that Customers hosted in Avalon 2 and Avalon 3 can interconnect with any Operator in Avalon 1.",131,6,11,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:24Z,ok,Via Caldera 21,,Milan,IT,Lombardia,20153,45.477926,9.101999
1986,19800,AtlasEdge,AtlasEdge DC Stuttgart NB8,,https://atlasedge.com/data-centres/stuttgart/,"[{'service': 'website', 'identifier': 'https://atlasedge.com/data-centres/stuttgart/'}]",,,2,0,1,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:26Z,ok,Neue Brücke 8,,Stuttgart,DE,Baden-Württemberg,70173,48.774973,9.176289
1993,914,Ibercom,Ibercom Madrid,,http://www.ibercom.com,"[{'service': 'website', 'identifier': 'http://www.ibercom.com'}]",,,3,0,0,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:26Z,ok,"Maria Tubau, 8",,Madrid,ES,,28050,40.513898,-3.673567
1994,914,Ibercom,Ibercom San Sebastian,,http://www.ibercom.com,"[{'service': 'website', 'identifier': 'http://www.ibercom.com'}]",,,2,0,0,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:26Z,ok,"Parque Empresarial Zuatzu, Edificio Easo 2",,San Sebastián,ES,Gipuzkoa,20018,43.296669,-2.009168
2000,28858,Arelion,Arelion Stuttgart SGRT/Z,,https://www.arelion.com/,"[{'service': 'website', 'identifier': 'https://www.arelion.com/'}]",,,9,1,4,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:27Z,ok,Zettachring 12,,Stuttgart,DE,,70567,48.708257,9.171464
2001,10379,Netorn LLC,Netorn LLC,,http://www.netorn.ru,"[{'service': 'website', 'identifier': 'http://www.netorn.ru'}]",,,1,0,0,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:27Z,ok,Hibinskiy pr. 7,,Moscow,RU,,,,
2002,10363,GOLINE SA,GOLINE - Stabio,GOLINE,https://www.goline.ch,"[{'service': 'website', 'identifier': 'https://www.goline.ch'}]",STABCH01,,1,0,0,sales@goline.ch,+41912607650,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:27Z,ok,"Via Croce Campagna, 2",Within the free port area,Stabio,CH,TI,6855,45.853466,8.948194
2009,10417,Brighton Digital Exchange (BDX),Brighton Digital Exchange BTN1,,http://bdx.coop,"[{'service': 'website', 'identifier': 'http://bdx.coop'}]",,,2,0,0,info@bdx.coop,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:28Z,ok,New England House,,Brighton,GB,,BN1 4GH,50.832243,-0.138645
2025,10510,Roilcom,ROILCOM Ltd,,http://www.roilcom.ru/,"[{'service': 'website', 'identifier': 'http://www.roilcom.ru/'}]",,,0,0,0,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:31Z,ok,"office 11, house 80, Leningradskiy avenu",,Moscow,RU,,125190,,
2026,10392,Qonnected B.V.,Qonnected I (HDB01) - aka Ecostora,,http://www.qonnected.nl,"[{'service': 'website', 'identifier': 'http://www.qonnected.nl'}]",,,3,0,1,sales@qonnected.nl,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:31Z,ok,Bruchterweg 88,,Hardenberg,NL,,7772 BJ,52.567834,6.621991
2027,10512,NetAssist LLC,9 Leontovicha,,http://www.netassist.ua/,"[{'service': 'website', 'identifier': 'http://www.netassist.ua/'}]",,,44,3,0,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:31Z,ok,9 Leontovicha Street,Building 2,Kyiv,UA,,01030,50.445102,30.510193
2028,10513,FLAG London,FLAG London,,http://globalcloudxchange.com/,"[{'service': 'website', 'identifier': 'http://globalcloudxchange.com/'}]",,,0,0,0,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:31Z,ok,,,London,GB,,,,
2041,11014,AlpineDC SA,AlpineDC,,http://www.alpinedc.ch,"[{'service': 'website', 'identifier': 'http://www.alpinedc.ch'}]",,,4,1,0,,,Europe,2014-12-16T00:00:00Z,2025-09-26T22:45:33Z,ok,Avenue de Rumine 13,,Lausanne,CH,VD,1005,46.517316,6.640031
2050,16785,Orange Polska Spolka Akcyjna,Orange Polska // Warszawa,,http://www.orange.pl,[],,,13,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:34Z,ok,ul. Barbary 10,,Warsaw,PL,,00-686,52.227433,21.008976
2051,16785,Orange Polska Spolka Akcyjna,Orange Polska // Białystok,,http://www.orange.pl,"[{'service': 'website', 'identifier': 'http://www.orange.pl'}]",,,9,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:34Z,ok,Ul. Kościelna 10,,Białystok,PL,,15-087,53.133716,23.165997
2052,16785,Orange Polska Spolka Akcyjna,Orange Polska // Bydgoszcz,,http://www.orange.pl,[],,website: http//www.orange.pl,7,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:34Z,ok,ul. Chodkiewicza 61,,Bydgoszcz,PL,,85-667,53.132007,18.029071
2055,16785,Orange Polska Spolka Akcyjna,Orange Polska // Gdańsk,,http://www.orange.pl,[],,,6,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:34Z,ok,ul. Grunwaldzka 110,,Gdansk,PL,,80-244,54.377818,18.608418
2056,16785,Orange Polska Spolka Akcyjna,Orange Polska // Katowice,,http://www.orange.pl,"[{'service': 'website', 'identifier': 'http://www.orange.pl'}]",,,7,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:35Z,ok,ul. Francuska 101,,Katowice,PL,,40-506,50.244417,19.024686
2057,16785,Orange Polska Spolka Akcyjna,Orange Polska // Kielce,,http://www.orange.pl,"[{'service': 'website', 'identifier': 'http://www.orange.pl'}]",,,4,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:35Z,ok,Al. IX wiekÃ³w Kielc 14,,Kielce,PL,,25-517,,
2058,16785,Orange Polska Spolka Akcyjna,Orange Polska // Kraków,,http://www.orange.pl,"[{'service': 'website', 'identifier': 'http://www.orange.pl'}]",,,7,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:35Z,ok,ul. Rakowicka 51,,Krakow,PL,,31-521,50.072088,19.956126
2059,16785,Orange Polska Spolka Akcyjna,Orange Polska // Lublin,,http://www.orange.pl,"[{'service': 'website', 'identifier': 'http://www.orange.pl'}]",,,9,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:35Z,ok,ul. ChodÅºki 8/10,,Lublin,PL,,20-093,,
2060,16785,Orange Polska Spolka Akcyjna,Orange Polska // Łódź,,http://www.orange.pl,"[{'service': 'website', 'identifier': 'http://www.orange.pl'}]",,,5,1,0,,,Europe,2014-12-17T00:00:00Z,2025-09-26T22:45:35Z,ok,Wólczańska 22/26,,Łódź,PL,,90-607,51.769225,19.452131
